GameName,GameTypeId,Images,Operator/Code,ProviderId
Spinner Spinner Holiday Winner,Slots,"[{""GameImageId"":10848,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Banner_1734914904295.webp""},{""GameImageId"":10846,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Square_1734914885257.webp""},{""GameImageId"":10847,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Tall_1734914895122.webp""},{""GameImageId"":11649,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_featuredBanner_1734914855206.jpg""},{""GameImageId"":10690,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_HD_1730821717428.png""},{""GameImageId"":10689,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_1734914841114.jpg""},{""GameImageId"":11650,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_tall_1734914870589.jpg""}]",GNOG,DraftKings
Spinner Spinner Holiday Winner,Slots,"[{""GameImageId"":10848,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Banner_1734914904295.webp""},{""GameImageId"":10846,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Square_1734914885257.webp""},{""GameImageId"":10847,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Tall_1734914895122.webp""},{""GameImageId"":11649,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_featuredBanner_1734914855206.jpg""},{""GameImageId"":10690,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_HD_1730821717428.png""},{""GameImageId"":10689,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_1734914841114.jpg""},{""GameImageId"":11650,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_tall_1734914870589.jpg""}]",GNOG,DraftKings
Spinner Spinner Holiday Winner,Slots,"[{""GameImageId"":10848,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Banner_1734914904295.webp""},{""GameImageId"":10846,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Square_1734914885257.webp""},{""GameImageId"":10847,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Tall_1734914895122.webp""},{""GameImageId"":11649,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_featuredBanner_1734914855206.jpg""},{""GameImageId"":10690,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_HD_1730821717428.png""},{""GameImageId"":10689,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_1734914841114.jpg""},{""GameImageId"":11650,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_tall_1734914870589.jpg""}]",GNOG,DraftKings
Spinner Spinner Holiday Winner,Slots,"[{""GameImageId"":10848,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Banner_1734914904295.webp""},{""GameImageId"":10846,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Square_1734914885257.webp""},{""GameImageId"":10847,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Tall_1734914895122.webp""},{""GameImageId"":11649,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_featuredBanner_1734914855206.jpg""},{""GameImageId"":10690,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_HD_1730821717428.png""},{""GameImageId"":10689,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_1734914841114.jpg""},{""GameImageId"":11650,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_tall_1734914870589.jpg""}]",GNOG,DraftKings
Spinner Spinner Holiday Winner,Slots,"[{""GameImageId"":10848,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Banner_1734914904295.webp""},{""GameImageId"":10846,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Square_1734914885257.webp""},{""GameImageId"":10847,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_TileAnimation_Tall_1734914895122.webp""},{""GameImageId"":11649,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_featuredBanner_1734914855206.jpg""},{""GameImageId"":10690,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_HD_1730821717428.png""},{""GameImageId"":10689,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_square_1734914841114.jpg""},{""GameImageId"":11650,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/ef1e6b44-7e23-48d0-8aee-29d9685baa30/SSHW_tall_1734914870589.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
Celtic Gold,Slots,"[{""GameImageId"":12510,""GameId"":0,""ImageKey"":""animatedFeaturedGameV2"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945386581.webp""},{""GameImageId"":12508,""GameId"":0,""ImageKey"":""animatedSquare"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_1740945371915.webp""},{""GameImageId"":12509,""GameId"":0,""ImageKey"":""animatedTallTile"",""ImageName"":""https://casino.draftkings.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1740945379883.webp""},{""GameImageId"":11770,""GameId"":0,""ImageKey"":""featured"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1736525040034.jpg""},{""GameImageId"":16483,""GameId"":0,""ImageKey"":""featuredGameBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/FeaturedBreakout_CelticGold_978x411_1758185140465.png""},{""GameImageId"":12507,""GameId"":0,""ImageKey"":""featuredGameV2"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_featuredBanner_1740945358161.jpg""},{""GameImageId"":10686,""GameId"":0,""ImageKey"":""round"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524995539.jpg""},{""GameImageId"":10685,""GameId"":0,""ImageKey"":""square"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_square_HD_1736524989071.jpg""},{""GameImageId"":16378,""GameId"":0,""ImageKey"":""squareBreakout"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/JumboBreakout_CelticGold_510x510_1758039429798.png""},{""GameImageId"":11771,""GameId"":0,""ImageKey"":""tallTile"",""ImageName"":""https://www.goldennuggetcasino.com/static/games/DraftKings/378f4faa-76c8-4060-a295-cf14f5303c5d/CelticGold_tall_1736525068509.jpg""}]",GNOG,DraftKings
